cluster_number,original_lat,original_lon,snapped_lat,snapped_lon,route_name,route_type,route_id,snap_distance_meters,num_students
194,13.03956959528975,80.20212197264965,13.039271666666666,80.20486333333334,Highway_unknown,highway,,298.81,47
195,12.977684229069308,80.21927513204116,12.977761666666666,80.219365,Highway_unknown,highway,,13.0,25
196,13.104273700895687,80.27877725703928,13.1017583,80.274545,Highway_unknown,highway,,536.95,27
197,13.0506151186698,80.19502352941109,13.05074,80.19624333333333,Highway_unknown,highway,,132.86,28
198,13.11127656923563,79.95345620595884,13.1081833,79.9532083,Highway_unknown,highway,,345.0,6
199,13.206630081107352,80.27278794604622,13.2070533,80.270575,Highway_unknown,highway,,244.14,9
200,13.192100484954098,80.26949998155743,13.1921466,80.2696716,Highway_unknown,highway,,19.27,1
201,13.111995861639713,80.20081543384768,13.112625,80.1973233,Highway_unknown,highway,,384.6,20
202,13.079488421488556,80.18147245314545,13.0791383,80.1805983,Highway_unknown,highway,,102.37,77
205,13.074629031880196,79.67068167871884,13.0746816,79.6710033,Highway_unknown,highway,,35.32,34
207,12.878492681916086,79.93603255028646,12.8787672,79.9367666,Highway_unknown,highway,,85.22,10
208,13.097560059145016,79.86154129471211,13.0965745,79.8600482,Highway_unknown,highway,,195.34,3
213,13.027355466607665,80.17054162692705,13.0280172,80.1709938,Highway_unknown,highway,,88.4,14
214,13.11995496493977,80.09259925244602,13.1193327,80.0928306,Highway_unknown,highway,,73.59,35
215,13.005750779042268,80.20046792489788,13.0074667,80.2005958,Highway_unknown,highway,,191.3,20
216,12.935878683696377,80.14690524977286,12.9408233,80.1481316,Highway_unknown,highway,,565.65,19
217,13.117837037340289,80.16067001426745,13.117386666666668,80.16441833333333,Highway_unknown,highway,,409.0,24
218,13.055873518804615,80.0618257643206,13.0546583,80.061295,Highway_unknown,highway,,146.85,18
222,12.91385884758509,80.0653928281771,12.9160233,80.0733733,Highway_unknown,highway,,897.8,8
223,13.055027845858218,80.21496468523523,13.055163333333333,80.21146833333333,Highway_unknown,highway,,379.03,26
225,12.98823096817415,80.2584322095823,12.987245,80.25775833333333,Highway_unknown,highway,,131.72,15
226,13.12405243666342,79.91255388165463,13.123883,79.9116802,Highway_unknown,highway,,96.47,52
227,12.965470737625822,80.24614282353225,12.9655504,80.2461433,Highway_unknown,highway,,8.86,11
229,12.944716731994736,80.18429553083844,12.9442133,80.1842183,Highway_unknown,highway,,56.6,13
231,13.082614197731637,79.908086319962,13.0826258,79.9084234,Highway_unknown,highway,,36.53,26
232,13.151171042243757,80.10438460444114,13.1502016,80.1036083,Highway_unknown,highway,,136.7,10
234,12.917055971420035,80.1079876403563,12.917365,80.1077533,Highway_unknown,highway,,42.73,10
235,13.155930619442849,79.8913378599034,13.1557333,79.8905849,Highway_unknown,highway,,84.43,6
237,13.13562606560973,80.29147850776657,13.1341633,80.29715,Highway_unknown,highway,,635.32,22
238,13.121853110497565,80.19995629553499,13.1217336,80.200119,Highway_unknown,highway,,22.07,55
239,13.073958350920428,80.18953410942193,13.07325,80.1898384,Highway_unknown,highway,,85.38,26
240,13.030817516560232,79.85532981081812,13.0315506,79.8557376,Highway_unknown,highway,,92.72,6
242,12.936185354126597,80.20793259122775,12.9373349,80.2048783,Highway_unknown,highway,,354.82,18
243,13.099071656056983,80.18501000872887,13.0993676,80.1848983,Highway_unknown,highway,,35.06,33
244,12.982373003715008,80.20427990773675,12.9806995,80.1987171,Highway_unknown,highway,,630.82,52
245,13.115231596700433,80.2353433986664,13.114185,80.2348566,Highway_unknown,highway,,127.76,59
247,12.912785556134711,80.15475493803312,12.9130283,80.1553466,Highway_unknown,highway,,69.58,28
249,12.952465804227268,79.94103086419518,12.9530501,79.9402999,Highway_unknown,highway,,102.45,23
250,12.938732256392878,79.93539202543971,12.9386531,79.935584,Highway_unknown,highway,,22.59,1
251,12.936447771567648,79.9350685334749,12.9361021,79.9355554,Highway_unknown,highway,,65.28,1
252,13.13097350678412,79.96540344887059,13.13045,79.964975,Highway_unknown,highway,,74.44,9
254,13.127972049407838,80.12308805814754,13.1279671,80.123043,Highway_unknown,highway,,4.91,29
256,12.819743458585952,79.69407869678156,12.8191995,79.694395,Highway_unknown,highway,,69.53,72
260,13.323198883735571,80.18382480583021,13.3209431,80.1829242,Highway_unknown,highway,,269.1,10
262,13.191582559424472,80.18827982067653,13.1901983,80.1869166,Highway_unknown,highway,,213.24,20
264,13.098036590788045,80.2350827864386,13.0983829,80.2351951,Highway_unknown,highway,,40.38,46
265,13.091004127079032,80.12484529242353,13.091092,80.124023,Highway_unknown,highway,,89.59,14
267,12.974077643680756,80.13486110579431,12.9745616,80.13496,Highway_unknown,highway,,54.87,49
268,13.12101276270875,80.1473792253748,13.1218862,80.147705,Highway_unknown,highway,,103.33,89
269,13.135131895084005,80.25827216459517,13.135145,80.2586683,Highway_unknown,highway,,42.92,29
271,13.09454857576577,80.00813341335162,13.093973333333333,80.0081,Highway_unknown,highway,,64.07,10
272,13.028510878089314,80.11015143091915,13.0284333,80.1112933,Highway_unknown,highway,,124.0,25
273,13.036673864890316,80.15358136466912,13.0361163,80.1534175,Highway_unknown,highway,,64.49,26
274,13.139356154245508,80.19605370421543,13.1415998,80.1947975,Highway_unknown,highway,,284.16,10
275,13.052234377683096,79.96342642030206,13.0527162,79.9589824,Highway_unknown,highway,,484.36,2
276,13.0743411,79.9660578,13.0742168,79.9658823,Highway_unknown,highway,,23.5,1
277,13.0284223,79.96986559999999,13.0216503,79.9693822,Highway_unknown,highway,,754.83,1
278,13.08572623141756,80.20800836622055,13.0850493,80.2081489,Highway_unknown,highway,,76.79,54
